734867,99.355,9.5956e+10
734866,99.335,8.969e+10
734865,99.32,8.3001e+10
734864,99.32,3.1085e+10
734860,99.31,7.7817e+10
734859,99.33,9.7344e+10
734858,99.335,1.52472e+11
734857,99.33,1.14375e+11
734856,99.433,1.0083e+10
734853,99.43,1.47817e+11
734852,99.43,1.2663e+11
734851,99.435,1.90794e+11
734850,99.4425,1.20246e+11
734849,99.4475,9.8888e+10
734846,99.4475,9.5283e+10
734845,99.4475,1.61691e+11
734844,99.4425,1.63205e+11
734843,99.4425,1.2986e+11
734842,99.455,1.29408e+11
734839,99.455,2.27765e+11
734838,99.4725,2.84789e+11
734837,99.4675,4.57303e+11
734836,99.395,2.03125e+11
734835,99.385,1.39423e+11
734832,99.3675,1.43961e+11
734830,99.355,1.80224e+11
734829,99.365,2.81717e+11
734828,99.325,1.34199e+11
734825,99.34,2.63628e+11
734824,99.3075,4.36533e+11
734823,99.3575,3.54511e+11
734822,99.4025,2.08517e+11
734821,99.4125,1.93816e+11
734818,99.42,8.4705e+10
734817,99.42,3.2436e+11
734816,99.425,2.63822e+11
734815,99.465,1.67648e+11
734814,99.47,1.31665e+11
734811,99.475,1.68798e+11
734810,99.475,1.99356e+11
734809,99.48,1.55785e+11
734808,99.485,2.49936e+11
734807,99.495,2.24882e+11
734804,99.5,1.60971e+11
734803,99.495,2.10664e+11
734802,99.455,1.38938e+11
734801,99.465,1.18723e+11
734800,99.47,7.8905e+10
734797,99.46,1.09141e+11
734796,99.465,1.38575e+11
734795,99.47,1.39132e+11
734794,99.465,1.6759e+11
734793,99.465,1.13167e+11
734790,99.465,1.19446e+11
734789,99.455,1.99613e+11
734788,99.465,1.88641e+11
734787,99.45,1.45385e+11
734786,99.445,4.675e+10
734783,99.42,1.83344e+11
734782,99.45,2.73585e+11
734781,99.435,1.93088e+11
734780,99.415,3.67893e+11
734779,99.44,2.13201e+11
734776,99.47,1.66324e+11
734775,99.48,1.29117e+11
734774,99.49,1.62298e+11
734773,99.505,1.14955e+11
734772,99.515,1.79226e+11
734769,99.5,2.1667e+11
734768,99.48,3.81089e+11
734767,99.505,4.7051e+11
734766,99.54,3.30721e+11
734765,99.6475,1.3937e+10
734762,99.6475,1.01623e+11
734761,99.6475,2.51998e+11
734760,99.6375,1.09484e+11
734759,99.63,1.63399e+11
734758,99.6275,1.59919e+11
734755,99.6225,2.99417e+11
734754,99.645,1.54746e+11
734753,99.6325,1.37839e+11
734752,99.62,2.30819e+11
734748,99.62,2.11022e+11
734747,99.6325,1.65719e+11
734746,99.6325,1.3952e+11
734745,99.6275,1.33027e+11
734744,99.6275,7.3861e+10
734741,99.6275,1.74092e+11
734740,99.625,2.4344e+11
734739,99.625,2.69835e+11
734738,99.595,2.33646e+11
734737,99.595,2.10413e+11
734734,99.5925,2.09284e+11
734733,99.605,2.41051e+11
734732,99.625,1.65529e+11
734731,99.625,2.63383e+11
734730,99.6025,1.8004e+11
734727,99.57,1.9814e+11
734726,99.59,4.68871e+11
734725,99.615,4.7979e+11
734724,99.62,4.14172e+11
734723,99.595,4.31378e+11
734720,99.655,3.52801e+11
734719,99.665,5.29331e+11
734718,99.61,3.26709e+11
734717,99.59,3.99585e+11
734716,99.635,2.50559e+11
734713,99.625,2.66547e+11
734712,99.63,1.81893e+11
734711,99.63,2.97636e+11
734710,99.655,1.58954e+11
734709,99.645,1.27272e+11
734706,99.655,2.02199e+11
734705,99.64,2.27804e+11
734704,99.62,2.44482e+11
734703,99.59,2.06296e+11
734702,99.585,2.64228e+11
