734867,98.21,3.4764e+09
734866,97.72,3.4608e+09
734865,97.5,4.76e+09
734864,98.05,1.5445e+09
734860,98.02,2.7794e+09
734859,97.73,4.5094e+09
734858,97.11,6.7167e+09
734857,97.37,13000000
734856,96.49,353700000
734853,96.31,1.0823e+09
734852,96.53,5.7695e+09
734851,96.1,8.0568e+09
734850,96.87,9.4028e+09
734849,97.41,7.6786e+09
734846,98.18,7.887e+09
734845,97.97,9.6012e+09
734844,98.9,7.0022e+09
734843,99.09,7.6174e+09
734842,98.29,5.5329e+09
734839,98.2,8.0187e+09
734838,98.52,9.3408e+09
734837,98.01,1.1842e+10
734836,97.02,7.7817e+09
734835,96.43,6.6221e+09
734832,95.23,6.3274e+09
734830,95.35,7.9568e+09
734829,96.35,6.7695e+09
734828,96.25,7.2166e+09
734825,97.33,6.6544e+09
734824,97.19,8.1618e+09
734823,98,7.6318e+09
734822,97.96,6.334e+09
734821,98.18,4.6718e+09
734818,98.69,5.1463e+09
734817,98.03,8.8243e+09
734816,97.7,9.5667e+09
734815,98.95,6.3643e+09
734814,98.6,5.6861e+09
734811,98.21,8.071e+09
734810,99.11,9.3262e+09
734809,98.5,7.0023e+09
734808,98.2,1.21183e+10
734807,100.5,7.6359e+09
734804,100.53,6.0549e+09
734803,100.81,9.6421e+09
734802,99.24,9.7006e+09
734801,98.48,1.16941e+10
734800,99.37,6.7976e+09
734797,98.93,7.5389e+09
734796,98.48,1.08717e+10
734795,97.96,8.3747e+09
734794,98.17,1.04645e+10
734793,97.89,7.9554e+09
734790,98.71,7.8137e+09
734789,98.02,8.2896e+09
734788,98.36,1.00198e+10
734787,96.93,7.5722e+09
734786,97.23,5.3394e+09
734783,96.11,1.21355e+10
734782,96.09,1.15581e+10
734781,95.74,1.31574e+10
734780,93.76,1.46114e+10
734779,95.07,1.1919e+10
734776,95.61,1.26504e+10
734775,96.09,1.18036e+10
734774,97.02,1.05439e+10
734773,98.14,1.16191e+10
734772,96.65,1.31869e+10
734769,96.69,1.49525e+10
734768,96.86,1.85292e+10
734767,99.49,1.23455e+10
734766,100.74,36300000
734765,100.9,313700000
734762,102.07,1.4185e+09
734761,101.63,6.6899e+09
734760,101.01,1.07494e+10
734759,101.34,1.07817e+10
734758,100.27,1.21646e+10
734755,100.25,1.02734e+10
734754,101.08,7.6616e+09
734753,101.41,7.8184e+09
734752,100.97,1.50235e+10
734748,101.54,8.0677e+09
734747,102.48,7.5215e+09
734746,102.08,8.0278e+09
734745,102.17,6.2133e+09
734744,102.13,6.6125e+09
734741,101.46,1.00553e+10
734740,101.16,9.484e+09
734739,101.11,7.3344e+09
734738,101.06,7.9958e+09
734737,101.02,7.1191e+09
734734,100.98,9.7511e+09
734733,100.91,1.00401e+10
734732,101.91,6.4206e+09
734731,101.65,7.8135e+09
734730,101.84,7.8273e+09
734727,100.89,1.00125e+10
734726,101.27,1.41542e+10
734725,100.96,1.75583e+10
734724,100.5,1.97823e+10
734723,100.64,1.67268e+10
734720,101.98,2.27926e+10
734719,102.04,1.6903e+10
734718,103.77,1.21687e+10
734717,104.18,9.1029e+09
734716,104.44,8.5869e+09
734713,104.56,1.07755e+10
734712,105.09,6.3989e+09
734711,105.18,8.5501e+09
734710,105.91,6.5909e+09
734709,105.65,5.6361e+09
734706,105.23,7.8777e+09
734705,105.76,8.4983e+09
734704,105.4,7.1629e+09
734703,105.07,8.9559e+09
734702,104.05,6.3079e+09
734699,104.45,7.2514e+09
734698,103.99,8.2157e+09
734697,104.13,8.7491e+09
734696,103.58,1.02472e+10
734695,103.11,7.771e+09
734692,103.83,9.0475e+09
734691,104.07,7.5072e+09
734690,103.35,6.8779e+09
734689,103.7,7.1596e+09
734685,104.11,5.6621e+09
734684,103.58,8.958e+09
734683,102.81,1.24442e+10
734682,101.58,7.3337e+09
734681,101.11,7.1941e+09
734678,100.97,9.3707e+09
734677,101.85,1.11438e+10
734676,102.67,7.3684e+09
734675,102.74,8.5569e+09
734674,101.87,5.4192e+09
734671,101.77,8.5366e+09
734670,101.12,1.14441e+10
734669,101.68,1.36548e+10
734668,103.25,108500000
734667,102.4,348000000
734664,102.36,3.006e+09
734663,102.69,7.5341e+09
734662,102.09,9.5015e+09
734661,102.68,8.7998e+09
734660,101.93,7.8642e+09
734657,102.3,1.19834e+10
734656,102.43,1.00404e+10
734655,102.56,1.01161e+10
734654,103.18,1.06171e+10
734650,102.35,5.8703e+09
734649,102.16,8.5804e+09
734648,102.29,6.8733e+09
734647,102.28,6.4547e+09
734646,102.33,7.2391e+09
734643,102.82,1.06244e+10
734642,103.12,7.7163e+09
734641,102.75,7.0242e+09
734640,102.73,8.5242e+09
734639,102.71,9.1697e+09
734636,103.21,1.19273e+10
734635,103.74,1.12038e+10
734634,103.89,1.01341e+10
734633,104.21,7.2796e+09
734632,103.6,8.0119e+09
734629,103.08,1.54811e+10
734628,103.05,1.38987e+10
734627,104.33,1.06081e+10
734626,104.74,8.4092e+09
734625,105.21,6.6631e+09
734622,105.62,7.5038e+09
734621,105.03,6.4863e+09
734620,104.91,7.5558e+09
734619,104.8,6.2748e+09
734618,104.67,3.7822e+09
734614,104.91,6.1936e+09
734613,104.64,7.2898e+09
734612,104.37,8.2977e+09
734611,103.55,9.7236e+09
734608,103.96,6.2728e+09
734607,103.96,7.6858e+09
734606,103.73,7.8315e+09
734605,103.89,1.04046e+10
734604,104.35,5.562e+09
734601,104.28,7.0589e+09
734600,104.12,6.3767e+09
734599,104.09,5.9562e+09
734598,103.66,5.1747e+09
734597,103.2,5.5984e+09
734594,103.49,8.8173e+09
734593,103.06,6.0652e+09
734592,102.79,6.6506e+09
734591,102.37,4.6073e+09
734590,102.29,5.724e+09
734587,101.74,6.837e+09
734586,102.23,9.0503e+09
734585,101.8,6.6365e+09
734584,101.93,6.7342e+09
734583,102.02,6.5591e+09
734580,101.23,7.3358e+09
734579,101.11,8.6756e+09
734578,100.62,1.26663e+10
734577,101.26,818500000
734576,102.6,334700000
734573,102.81,3.5797e+09
734572,102.55,1.08887e+10
734571,103.24,8.6985e+09
734570,102.95,9.131e+09
734569,102.78,7.958e+09
734566,102.82,9.759e+09
734565,102.87,6.8804e+09
734564,102.85,6.883e+09
734563,102.56,8.8154e+09
734562,102.94,8.0019e+09
734559,102.21,6.3241e+09
734558,101.64,1.07671e+10
734557,100.96,1.06923e+10
734556,100.92,1.33241e+10
734552,101.3,7.2523e+09
734551,101.51,5.9462e+09
734550,101.42,6.105e+09
734549,101.06,5.4859e+09
734548,101.01,5.6489e+09
734545,101.21,8.8127e+09
734544,100.37,6.6301e+09
734543,100.44,6.4107e+09
734542,100.33,8.3372e+09
734541,100.92,5.5406e+09
734538,101.15,1.0707e+10
734537,100.93,6.796e+09
734536,101.1,6.8392e+09
734535,100.7,9.294e+09
734534,99.78,8.7319e+09
734531,99.89,8.5639e+09
734530,100.51,7.7082e+09
734529,100.37,6.333e+09
734528,99.94,7.7618e+09
734527,100.4,4.7779e+09
734524,100.42,6.812e+09
734523,100.17,9.7933e+09
734522,100.27,7.0307e+09
734521,100.65,9.3436e+09
734517,100.94,8.3226e+09
734516,100.96,6.1744e+09
734515,101.1,7.0261e+09
734514,100.81,6.2536e+09
734513,100.52,6.268e+09
734510,100.63,8.9578e+09
734509,100.24,7.2102e+09
734508,100.24,7.2608e+09
734507,99.89,7.7955e+09
734506,100.67,5.0347e+09
