734867,738.8,5838400
734866,741.6,5990300
734865,734.1,8334400
734864,747.2,5688900
734860,743.6,4299200
734859,742,8904000
734858,737.7,13114100
734857,734.3,15255800
734856,703.5,12669400
734853,721.85,119200
734852,717.1,3717700
734851,708.4,6555600
734850,718.6,16369100
734849,733.8,14326500
734846,746.6,10769400
734845,722.7,18246200
734844,747,17902800
734843,743.5,13662500
734842,746.2,15347200
734839,732.9,12333000
734838,731.7,12449100
734837,736.7,19819100
734836,696.4,15019100
734835,697.1,15719300
734832,664,6472100
734831,671.9,415600
734830,671.9,14642800
734829,693.7,13343600
734828,701.1,15680500
734825,718.5,12355000
734824,718,19936200
734823,727.4,16049000
734822,739.3,14858000
734821,733.8,12955000
734818,742.7,11896900
734817,721.5,16569100
734816,715.7,20625200
734815,752.8,15726900
734814,743.5,14915600
734811,744.7,14163300
734810,745.4,17860600
734809,729.9,15885300
734808,718.3,25938300
734807,739.3,14591900
734804,759.5,13371700
734803,763.2,23276200
734802,722.8,18155000
734801,712.4,17935100
734800,731.2,14763400
734797,710.9,14017600
734796,692.6,20731300
734795,694.6,16336600
734794,709,20660400
734793,686.3,15087000
734790,709.6,14261400
734789,694.2,15278700
734788,693.3,19773900
734787,686,15175900
734786,683.2,13813300
734783,655.8,19878100
734782,669.8,17322900
734781,652.8,21196200
734780,639.6,32780200
734779,603.9,26483100
734776,641.5,19093000
734775,662.2,19920300
734774,651.6,20264000
734773,676.7,21646400
734772,661.9,19211300
734769,648.8,21918300
734768,641.7,33560600
734767,658.4,21164200
734766,685.5,16828900
734765,697.5,16324600
734762,717.19,207300
734761,714.2,3609200
734760,701.8,7540100
734759,690.7,15357700
734758,681,15048600
734755,675.4,12375300
734754,696.1,19188900
734753,708.3,18518900
734752,679,20281700
734751,680.6,750400
734748,680.6,18196500
734747,708.9,18848600
734746,726.2,18052800
734745,722.1,16227700
734744,722.1,13232100
734741,689.8,21835700
734740,674.5,20811200
734739,688.5,17565700
734738,682,21838600
734737,649.9,19259500
734734,654.1,24479100
734733,665.8,28250100
734732,702.5,16498100
734731,706,20847100
734730,713.6,15498300
734727,696.9,20125100
734726,690.3,31134100
734725,660.7,40527900
734724,693.1,47060700
734723,645.4,47408600
734720,713.5,43693400
734719,724.5,34859600
734718,768.9,28843200
734717,763.8,23352700
734716,790.2,20574900
734713,795.5,21695600
734712,797.2,15723700
734711,797.8,20392700
734710,822.1,12463000
734709,830.9,11623300
734706,838.8,8969700
734705,840.5,15232500
734704,829.6,12100100
734703,830.2,14149900
734702,814.4,15071300
734699,828.3,14837200
734698,822.1,21990800
734697,833.8,16580200
734696,828.1,17979900
734695,832.4,16148800
734692,851.5,15702600
734691,856.7,13661600
734690,843.6,13199200
734689,840.9,12174000
734688,836.6,433300
734685,836.6,13036000
734684,825.4,12872800
734683,818.9,15721900
734682,815.8,14331300
734681,802.3,14527600
734678,794.3,17936200
734677,797.6,22131000
734676,794.7,12442500
734675,800.5,16209700
734674,786.2,11818000
734671,787.57,194700
734670,782.6,5585900
734669,780.6,9493600
734668,795.9,12466400
734667,777.4,12057300
734664,779.4,10553100
734663,791.1,14891900
734662,786.8,20516400
734661,796.8,14677900
734660,795.9,15874000
734657,807.6,16740000
734656,819.7,16832200
734655,820.1,20342300
734654,847.8,15892300
734653,836.5,242700
734650,836.5,11287200
734649,831.7,14888400
734648,818.2,14340000
734647,809.2,14180300
734646,812.6,12755000
734643,825.4,14268300
734642,834.9,13801700
734641,833.2,11842500
734640,819.5,18228700
734639,819.3,17179200
734636,832.6,14216300
734635,846.6,16147200
734634,838.9,16392900
734633,853.9,11256300
734632,840.7,11743900
734629,829.7,16546600
734628,829.7,17432900
734627,830.3,17345100
734626,842.4,14176300
734625,852.6,12204500
734622,863.9,8962700
734621,859.4,9848500
734620,856.4,9236200
734619,847.8,11435500
734618,841.1,6083000
734614,841.1,7844600
734613,838.7,11439800
734612,821.6,11201900
734611,821.6,15222000
734608,833.9,10868800
734607,826,12872400
734606,820.9,13734600
734605,819.3,12282700
734604,831.4,11120000
734601,838.4,14200500
734600,847.2,13873300
734599,851.4,11155400
734598,849.5,10425800
734597,847.7,8490900
734594,845.5,10653600
734593,841.7,10647200
734592,838.8,9830600
734591,827.2,9667600
734590,817.4,8682600
734587,821,14686400
734586,815.7,11331600
734585,808.9,13006100
734584,806.1,10544000
734583,810.9,12087100
734580,793.28,32100
734579,784.6,2534300
734578,782.2,10068800
734577,789.1,6484100
734576,799.1,10055200
734573,802.2,9792600
734572,798.8,22074700
734571,818.1,14542000
734570,824.2,16921900
734569,809.7,18915700
734566,825.4,13538500
734565,828.5,14116700
734564,809.6,15019500
734563,804.6,17813700
734562,822.9,12688500
734559,821.8,12528800
734558,802.7,18196200
734557,797.7,19297100
734556,812.3,16098700
734555,834.3,608500
734552,834.3,8758800
734551,832.4,9381500
734550,826.4,9495900
734549,819.9,8629800
734548,823.8,7533700
734545,820.8,10231300
734544,811.7,11974200
734543,809.6,10358400
734542,811.9,9206900
734541,806.1,11146900
734538,798.4,9733000
734537,796.3,12170800
734536,795.3,9100200
734535,796.1,13919900
734534,780.2,13156500
734531,774.8,17978100
734530,792.6,11314100
734529,791.1,14948700
734528,778.2,12833800
734527,777.2,11966000
734524,771.9,11269400
734523,775.8,16541700
734522,785.8,16872000
734521,808.2,9038000
734520,805.9,546600
734517,805.9,8163500
734516,800,8446200
734515,800.4,8221300
734514,794.2,10130900
734513,789.6,13029000
734510,784.7,14820400
734509,791.1,10104400
734508,792.3,10289200
734507,783.3,14752600
734506,794.9,10960300
