734867,12150,226740
734866,12217,304785
734865,12081,323400
734864,12219,175830
734860,12217,219335
734859,12103,348745
734858,12024,579190
734857,12031,545355
734856,11703,472335
734853,11949,4680
734852,11899,60165
734851,11833,110975
734850,11964,160905
734849,12011,236805
734846,12210,380570
734845,12012,677915
734844,12214,695825
734843,12112,584685
734842,12066,612540
734839,12000,526375
734838,12003,507290
734837,12034,785065
734836,11565,627670
734835,11498,635215
734832,11187,339670
734830,11234,633695
734829,11447,621765
734828,11525,766985
734825,11767,572130
734824,11739,876735
734823,11845,756960
734822,12038,595395
734821,12060,549615
734818,12112,520260
734817,11855,749090
734816,11732,868175
734815,12123,607595
734814,12007,540550
734811,11941,573935
734810,11976,688590
734809,11768,598360
734808,11682,926595
734807,11897,523615
734804,12168,414845
734803,12168,694545
734802,11802,705770
734801,11662,738940
734800,11825,513790
734797,11757,570540
734796,11472,738545
734795,11444,691945
734794,11526,777180
734793,11301,582910
734790,11566,502360
734789,11392,629580
734788,11416,580050
734787,11330,519745
734786,11368,482485
734783,11066,766825
734782,11046,729040
734781,10838,797990
734780,10683,1081320
734779,10529,907700
734776,10841,729695
734775,11099,777170
734774,10976,777945
734773,11120,764845
734772,10972,758810
734769,10697,836425
734768,10650,1219270
734767,11007,799525
734766,11335,621820
734765,11323,618780
734762,11501,6430
734761,11452,102855
734760,11248,166055
734759,11095,226060
734758,11061,218715
734755,11021,321510
734754,11293,529615
734753,11415,519515
734752,11128,795870
734748,11208,597250
734747,11465,573430
734746,11603,666395
734745,11492,629505
734744,11517,431445
734741,11279,763645
734740,11131,740125
734739,11268,667280
734738,11141,722345
734737,10847,635325
734734,10820,828675
734733,11017,1110165
734732,11381,586590
734731,11387,711770
734730,11403,554855
734727,11250,767210
734726,11084,1207235
734725,10725,1585740
734724,11194,1697550
734723,10726,1801150
734720,11402,1652175
734719,11371,1345590
734718,11818,1004525
734717,11804,784325
734716,12040,796525
734713,12088,742690
734712,12193,578180
734711,12244,696595
734710,12432,535230
734709,12550,471135
734706,12621,477255
734705,12690,665180
734704,12507,445100
734703,12507,578265
734702,12328,643050
734699,12452,627115
734698,12382,723250
734697,12425,601270
734696,12413,742510
734695,12489,633860
734692,12615,614520
734691,12681,453085
734690,12569,488435
734689,12533,500900
734685,12514,609925
734684,12345,538800
734683,12218,622645
734682,12141,523675
734681,11990,522980
734678,11881,650430
734677,11976,907145
734676,12023,511520
734675,12088,566055
734674,12013,495825
734671,12047,9840
734670,11967,119820
734669,11901,171455
734668,12087,183110
734667,11953,175540
734664,11941,343960
734663,12113,470690
734662,12030,620575
734661,12072,547950
734660,12087,509120
734657,12125,620240
734656,12238,672810
734655,12274,769195
734654,12558,534070
734650,12428,392760
734649,12409,606520
734648,12351,594800
734647,12327,504925
734646,12362,582065
734643,12466,606020
734642,12591,508845
734641,12532,439305
734640,12437,774680
734639,12509,562075
734636,12556,631920
734635,12672,670535
734634,12597,620965
734633,12700,417295
734632,12631,525165
734629,12569,830875
734628,12570,798315
734627,12672,719040
734626,12749,519215
734625,12764,519545
734622,12756,392045
734621,12708,488460
734620,12641,425490
734619,12518,444350
734618,12427,205045
734614,12434,336000
734613,12396,548240
734612,12226,473055
734611,12140,733790
734608,12303,438220
734607,12228,579950
734606,12199,562930
734605,12193,492770
734604,12321,443905
734601,12326,476675
734600,12351,545060
734599,12357,433535
734598,12327,405990
734597,12337,299950
734594,12318,419450
734593,12252,371790
734592,12286,326985
734591,12225,458230
734590,12114,355535
734587,12170,471270
734586,12116,538450
734585,12021,571845
734584,11955,408315
734583,11963,567180
734580,11912,7095
734579,11776,77610
734578,11641,193290
734577,11853,223030
734576,11988,214715
734573,12065,348690
734572,11983,723120
734571,12174,717050
734570,12199,668255
734569,12078,694105
734566,12154,762680
734565,12239,561625
734564,12046,636005
734563,12022,680990
734562,12214,451860
734559,12110,448930
734558,12037,771920
734557,12094,790610
734556,12183,957575
734552,12375,393110
734551,12288,518110
734550,12252,610105
734549,12202,529975
734548,12224,397840
734545,12241,452755
734544,12194,579750
734543,12207,541695
734542,12196,410965
734541,12108,392020
734538,12045,400810
734537,12009,492525
734536,11985,366200
734535,11973,581320
734534,11840,569380
734531,11775,861310
734530,11944,455855
734529,11936,499080
734528,11922,667275
734527,11930,536615
734524,11822,474185
734523,11774,652360
734522,11786,523275
734521,11811,466605
734517,11725,445015
734516,11683,440795
734515,11708,437385
734514,11616,500255
734513,11587,508355
734510,11619,581745
734509,11646,458110
734508,11664,503800
734507,11619,475345
734506,11585,372865
