AAPL,AAPL,1.00
AAPL,XOM,0.44
AAPL,GE,0.15
AAPL,JNJ,0.36
AAPL,IBM,0.39
AAPL,DIA,0.46
XOM,AAPL,0.44
XOM,XOM,1.00
XOM,GE,0.38
XOM,JNJ,0.30
XOM,IBM,0.44
XOM,DIA,0.73
GE,AAPL,0.15
GE,XOM,0.38
GE,GE,1.00
GE,JNJ,0.23
GE,IBM,0.35
GE,DIA,0.60
JNJ,AAPL,0.36
JNJ,XOM,0.30
JNJ,GE,0.23
JNJ,JNJ,1.00
JNJ,IBM,0.33
JNJ,DIA,0.54
IBM,AAPL,0.39
IBM,XOM,0.44
IBM,GE,0.35
IBM,JNJ,0.33
IBM,IBM,1.00
IBM,DIA,0.64
DIA,AAPL,0.46
DIA,XOM,0.73
DIA,GE,0.60
DIA,JNJ,0.54
DIA,IBM,0.64
DIA,DIA,1.00
