AAPL,AAPL,1.00
AAPL,XOM,0.42
AAPL,GE,0.52
AAPL,JNJ,0.42
AAPL,IBM,0.56
AAPL,DIA,0.60
XOM,AAPL,0.42
XOM,XOM,1.00
XOM,GE,0.68
XOM,JNJ,0.64
XOM,IBM,0.65
XOM,DIA,0.82
GE,AAPL,0.52
GE,XOM,0.68
GE,GE,1.00
GE,JNJ,0.69
GE,IBM,0.64
GE,DIA,0.84
JNJ,AAPL,0.42
JNJ,XOM,0.64
JNJ,GE,0.69
JNJ,JNJ,1.00
JNJ,IBM,0.65
JNJ,DIA,0.80
IBM,AAPL,0.56
IBM,XOM,0.65
IBM,GE,0.64
IBM,JNJ,0.65
IBM,IBM,1.00
IBM,DIA,0.84
DIA,AAPL,0.60
DIA,XOM,0.82
DIA,GE,0.84
DIA,JNJ,0.80
DIA,IBM,0.84
DIA,DIA,1.00
