AAPL,AAPL,1.00
AAPL,XOM,0.48
AAPL,GE,0.42
AAPL,JNJ,0.43
AAPL,IBM,0.53
AAPL,DIA,0.61
XOM,AAPL,0.48
XOM,XOM,1.00
XOM,GE,0.61
XOM,JNJ,0.66
XOM,IBM,0.61
XOM,DIA,0.87
GE,AAPL,0.42
GE,XOM,0.61
GE,GE,1.00
GE,JNJ,0.53
GE,IBM,0.50
GE,DIA,0.74
JNJ,AAPL,0.43
JNJ,XOM,0.66
JNJ,GE,0.53
JNJ,JNJ,1.00
JNJ,IBM,0.61
JNJ,DIA,0.75
IBM,AAPL,0.53
IBM,XOM,0.61
IBM,GE,0.50
IBM,JNJ,0.61
IBM,IBM,1.00
IBM,DIA,0.78
DIA,AAPL,0.61
DIA,XOM,0.87
DIA,GE,0.74
DIA,JNJ,0.75
DIA,IBM,0.78
DIA,DIA,1.00
