AAPL,AAPL,1.00
AAPL,XOM,0.33
AAPL,GE,0.23
AAPL,JNJ,0.19
AAPL,IBM,0.29
AAPL,DIA,0.48
XOM,AAPL,0.33
XOM,XOM,1.00
XOM,GE,0.15
XOM,JNJ,0.45
XOM,IBM,0.37
XOM,DIA,0.73
GE,AAPL,0.23
GE,XOM,0.15
GE,GE,1.00
GE,JNJ,0.25
GE,IBM,0.16
GE,DIA,0.35
JNJ,AAPL,0.19
JNJ,XOM,0.45
JNJ,GE,0.25
JNJ,JNJ,1.00
JNJ,IBM,0.39
JNJ,DIA,0.63
IBM,AAPL,0.29
IBM,XOM,0.37
IBM,GE,0.16
IBM,JNJ,0.39
IBM,IBM,1.00
IBM,DIA,0.66
DIA,AAPL,0.48
DIA,XOM,0.73
DIA,GE,0.35
DIA,JNJ,0.63
DIA,IBM,0.66
DIA,DIA,1.00
