AAPL,AAPL,1.00
AAPL,XOM,0.47
AAPL,GE,0.50
AAPL,JNJ,0.24
AAPL,IBM,0.43
AAPL,DIA,0.56
XOM,AAPL,0.47
XOM,XOM,1.00
XOM,GE,0.59
XOM,JNJ,0.44
XOM,IBM,0.53
XOM,DIA,0.81
GE,AAPL,0.50
GE,XOM,0.59
GE,GE,1.00
GE,JNJ,0.38
GE,IBM,0.47
GE,DIA,0.76
JNJ,AAPL,0.24
JNJ,XOM,0.44
JNJ,GE,0.38
JNJ,JNJ,1.00
JNJ,IBM,0.46
JNJ,DIA,0.65
IBM,AAPL,0.43
IBM,XOM,0.53
IBM,GE,0.47
IBM,JNJ,0.46
IBM,IBM,1.00
IBM,DIA,0.73
DIA,AAPL,0.56
DIA,XOM,0.81
DIA,GE,0.76
DIA,JNJ,0.65
DIA,IBM,0.73
DIA,DIA,1.00
