AAPL,AAPL,1.00
AAPL,XOM,0.36
AAPL,GE,0.46
AAPL,JNJ,0.30
AAPL,IBM,0.49
AAPL,DIA,0.58
XOM,AAPL,0.36
XOM,XOM,1.00
XOM,GE,0.51
XOM,JNJ,0.28
XOM,IBM,0.49
XOM,DIA,0.65
GE,AAPL,0.46
GE,XOM,0.51
GE,GE,1.00
GE,JNJ,0.42
GE,IBM,0.52
GE,DIA,0.78
JNJ,AAPL,0.30
JNJ,XOM,0.28
JNJ,GE,0.42
JNJ,JNJ,1.00
JNJ,IBM,0.33
JNJ,DIA,0.50
IBM,AAPL,0.49
IBM,XOM,0.49
IBM,GE,0.52
IBM,JNJ,0.33
IBM,IBM,1.00
IBM,DIA,0.74
DIA,AAPL,0.58
DIA,XOM,0.65
DIA,GE,0.78
DIA,JNJ,0.50
DIA,IBM,0.74
DIA,DIA,1.00
