AAPL,AAPL,1.00
AAPL,XOM,0.34
AAPL,GE,0.21
AAPL,JNJ,0.16
AAPL,IBM,0.29
AAPL,DIA,0.53
XOM,AAPL,0.34
XOM,XOM,1.00
XOM,GE,0.31
XOM,JNJ,0.24
XOM,IBM,0.32
XOM,DIA,0.67
GE,AAPL,0.21
GE,XOM,0.31
GE,GE,1.00
GE,JNJ,0.22
GE,IBM,0.13
GE,DIA,0.45
JNJ,AAPL,0.16
JNJ,XOM,0.24
JNJ,GE,0.22
JNJ,JNJ,1.00
JNJ,IBM,0.25
JNJ,DIA,0.45
IBM,AAPL,0.29
IBM,XOM,0.32
IBM,GE,0.13
IBM,JNJ,0.25
IBM,IBM,1.00
IBM,DIA,0.56
DIA,AAPL,0.53
DIA,XOM,0.67
DIA,GE,0.45
DIA,JNJ,0.45
DIA,IBM,0.56
DIA,DIA,1.00
