AAPL,AAPL,1.00
AAPL,XOM,0.19
AAPL,GE,0.52
AAPL,JNJ,0.08
AAPL,IBM,0.43
AAPL,DIA,0.54
XOM,AAPL,0.19
XOM,XOM,1.00
XOM,GE,0.35
XOM,JNJ,0.10
XOM,IBM,0.31
XOM,DIA,0.53
GE,AAPL,0.52
GE,XOM,0.35
GE,GE,1.00
GE,JNJ,0.23
GE,IBM,0.39
GE,DIA,0.73
JNJ,AAPL,0.08
JNJ,XOM,0.10
JNJ,GE,0.23
JNJ,JNJ,1.00
JNJ,IBM,0.24
JNJ,DIA,0.36
IBM,AAPL,0.43
IBM,XOM,0.31
IBM,GE,0.39
IBM,JNJ,0.24
IBM,IBM,1.00
IBM,DIA,0.67
DIA,AAPL,0.54
DIA,XOM,0.53
DIA,GE,0.73
DIA,JNJ,0.36
DIA,IBM,0.67
DIA,DIA,1.00
