AAPL,AAPL,1.00
AAPL,XOM,0.46
AAPL,GE,0.52
AAPL,JNJ,0.24
AAPL,IBM,0.57
AAPL,DIA,0.61
XOM,AAPL,0.46
XOM,XOM,1.00
XOM,GE,0.64
XOM,JNJ,0.43
XOM,IBM,0.52
XOM,DIA,0.82
GE,AAPL,0.52
GE,XOM,0.64
GE,GE,1.00
GE,JNJ,0.48
GE,IBM,0.57
GE,DIA,0.83
JNJ,AAPL,0.24
JNJ,XOM,0.43
JNJ,GE,0.48
JNJ,JNJ,1.00
JNJ,IBM,0.43
JNJ,DIA,0.60
IBM,AAPL,0.57
IBM,XOM,0.52
IBM,GE,0.57
IBM,JNJ,0.43
IBM,IBM,1.00
IBM,DIA,0.75
DIA,AAPL,0.61
DIA,XOM,0.82
DIA,GE,0.83
DIA,JNJ,0.60
DIA,IBM,0.75
DIA,DIA,1.00
