AAPL,AAPL,1.00
AAPL,XOM,0.40
AAPL,GE,0.31
AAPL,JNJ,0.17
AAPL,IBM,0.33
AAPL,DIA,0.47
XOM,AAPL,0.40
XOM,XOM,1.00
XOM,GE,0.50
XOM,JNJ,0.29
XOM,IBM,0.29
XOM,DIA,0.74
GE,AAPL,0.31
GE,XOM,0.50
GE,GE,1.00
GE,JNJ,0.25
GE,IBM,0.32
GE,DIA,0.75
JNJ,AAPL,0.17
JNJ,XOM,0.29
JNJ,GE,0.25
JNJ,JNJ,1.00
JNJ,IBM,0.29
JNJ,DIA,0.42
IBM,AAPL,0.33
IBM,XOM,0.29
IBM,GE,0.32
IBM,JNJ,0.29
IBM,IBM,1.00
IBM,DIA,0.50
DIA,AAPL,0.47
DIA,XOM,0.74
DIA,GE,0.75
DIA,JNJ,0.42
DIA,IBM,0.50
DIA,DIA,1.00
