AAPL,AAPL,1.00
AAPL,XOM,0.33
AAPL,GE,0.25
AAPL,JNJ,0.21
AAPL,IBM,0.49
AAPL,DIA,0.54
XOM,AAPL,0.33
XOM,XOM,1.00
XOM,GE,0.24
XOM,JNJ,0.43
XOM,IBM,0.35
XOM,DIA,0.65
GE,AAPL,0.25
GE,XOM,0.24
GE,GE,1.00
GE,JNJ,0.26
GE,IBM,0.21
GE,DIA,0.49
JNJ,AAPL,0.21
JNJ,XOM,0.43
JNJ,GE,0.26
JNJ,JNJ,1.00
JNJ,IBM,0.25
JNJ,DIA,0.61
IBM,AAPL,0.49
IBM,XOM,0.35
IBM,GE,0.21
IBM,JNJ,0.25
IBM,IBM,1.00
IBM,DIA,0.56
DIA,AAPL,0.54
DIA,XOM,0.65
DIA,GE,0.49
DIA,JNJ,0.61
DIA,IBM,0.56
DIA,DIA,1.00
